Zillow_RegionID,Zillow_RegionName,Zillow_StateName,CBSA Code,CBSA Title,Metropolitan/Micropolitan Statistical Area,Metropolitan Division Code,Metropolitan Division Title,CSA Code,CSA Title,County/County Equivalent,State Name,FIPS State Code,FIPS County Code
394935,"Oklahoma City, OK",OK,36420,"Oklahoma City, OK",Metropolitan Statistical Area,,,416,"Oklahoma City-Shawnee, OK",Canadian County,Oklahoma,40,17
394935,"Oklahoma City, OK",OK,36420,"Oklahoma City, OK",Metropolitan Statistical Area,,,416,"Oklahoma City-Shawnee, OK",Cleveland County,Oklahoma,40,27
394935,"Oklahoma City, OK",OK,36420,"Oklahoma City, OK",Metropolitan Statistical Area,,,416,"Oklahoma City-Shawnee, OK",Grady County,Oklahoma,40,51
394935,"Oklahoma City, OK",OK,36420,"Oklahoma City, OK",Metropolitan Statistical Area,,,416,"Oklahoma City-Shawnee, OK",Lincoln County,Oklahoma,40,81
394935,"Oklahoma City, OK",OK,36420,"Oklahoma City, OK",Metropolitan Statistical Area,,,416,"Oklahoma City-Shawnee, OK",Logan County,Oklahoma,40,83
394935,"Oklahoma City, OK",OK,36420,"Oklahoma City, OK",Metropolitan Statistical Area,,,416,"Oklahoma City-Shawnee, OK",McClain County,Oklahoma,40,87
394935,"Oklahoma City, OK",OK,36420,"Oklahoma City, OK",Metropolitan Statistical Area,,,416,"Oklahoma City-Shawnee, OK",Oklahoma County,Oklahoma,40,109
395012,"Raleigh, NC",NC,39580,"Raleigh-Cary, NC",Metropolitan Statistical Area,,,450,"Raleigh-Durham-Cary, NC",Franklin County,North Carolina,37,69
395012,"Raleigh, NC",NC,39580,"Raleigh-Cary, NC",Metropolitan Statistical Area,,,450,"Raleigh-Durham-Cary, NC",Johnston County,North Carolina,37,101
395012,"Raleigh, NC",NC,39580,"Raleigh-Cary, NC",Metropolitan Statistical Area,,,450,"Raleigh-Durham-Cary, NC",Wake County,North Carolina,37,183
394849,"Memphis, TN",TN,32820,"Memphis, TN-MS-AR",Metropolitan Statistical Area,,,368,"Memphis-Clarksdale-Forrest City, TN-MS-AR",Crittenden County,Arkansas,5,35
394849,"Memphis, TN",TN,32820,"Memphis, TN-MS-AR",Metropolitan Statistical Area,,,368,"Memphis-Clarksdale-Forrest City, TN-MS-AR",Benton County,Mississippi,28,9
394849,"Memphis, TN",TN,32820,"Memphis, TN-MS-AR",Metropolitan Statistical Area,,,368,"Memphis-Clarksdale-Forrest City, TN-MS-AR",DeSoto County,Mississippi,28,33
394849,"Memphis, TN",TN,32820,"Memphis, TN-MS-AR",Metropolitan Statistical Area,,,368,"Memphis-Clarksdale-Forrest City, TN-MS-AR",Marshall County,Mississippi,28,93
394849,"Memphis, TN",TN,32820,"Memphis, TN-MS-AR",Metropolitan Statistical Area,,,368,"Memphis-Clarksdale-Forrest City, TN-MS-AR",Tate County,Mississippi,28,137
394849,"Memphis, TN",TN,32820,"Memphis, TN-MS-AR",Metropolitan Statistical Area,,,368,"Memphis-Clarksdale-Forrest City, TN-MS-AR",Tunica County,Mississippi,28,143
394849,"Memphis, TN",TN,32820,"Memphis, TN-MS-AR",Metropolitan Statistical Area,,,368,"Memphis-Clarksdale-Forrest City, TN-MS-AR",Fayette County,Tennessee,47,47
394849,"Memphis, TN",TN,32820,"Memphis, TN-MS-AR",Metropolitan Statistical Area,,,368,"Memphis-Clarksdale-Forrest City, TN-MS-AR",Shelby County,Tennessee,47,157
394849,"Memphis, TN",TN,32820,"Memphis, TN-MS-AR",Metropolitan Statistical Area,,,368,"Memphis-Clarksdale-Forrest City, TN-MS-AR",Tipton County,Tennessee,47,167
395022,"Richmond, VA",VA,40060,"Richmond, VA",Metropolitan Statistical Area,,,,,Amelia County,Virginia,51,7
395022,"Richmond, VA",VA,40060,"Richmond, VA",Metropolitan Statistical Area,,,,,Charles City County,Virginia,51,36
395022,"Richmond, VA",VA,40060,"Richmond, VA",Metropolitan Statistical Area,,,,,Chesterfield County,Virginia,51,41
395022,"Richmond, VA",VA,40060,"Richmond, VA",Metropolitan Statistical Area,,,,,Dinwiddie County,Virginia,51,53
395022,"Richmond, VA",VA,40060,"Richmond, VA",Metropolitan Statistical Area,,,,,Goochland County,Virginia,51,75
395022,"Richmond, VA",VA,40060,"Richmond, VA",Metropolitan Statistical Area,,,,,Hanover County,Virginia,51,85
395022,"Richmond, VA",VA,40060,"Richmond, VA",Metropolitan Statistical Area,,,,,Henrico County,Virginia,51,87
395022,"Richmond, VA",VA,40060,"Richmond, VA",Metropolitan Statistical Area,,,,,King and Queen County,Virginia,51,97
395022,"Richmond, VA",VA,40060,"Richmond, VA",Metropolitan Statistical Area,,,,,King William County,Virginia,51,101
395022,"Richmond, VA",VA,40060,"Richmond, VA",Metropolitan Statistical Area,,,,,New Kent County,Virginia,51,127
395022,"Richmond, VA",VA,40060,"Richmond, VA",Metropolitan Statistical Area,,,,,Powhatan County,Virginia,51,145
395022,"Richmond, VA",VA,40060,"Richmond, VA",Metropolitan Statistical Area,,,,,Prince George County,Virginia,51,149
395022,"Richmond, VA",VA,40060,"Richmond, VA",Metropolitan Statistical Area,,,,,Sussex County,Virginia,51,183
395022,"Richmond, VA",VA,40060,"Richmond, VA",Metropolitan Statistical Area,,,,,Colonial Heights city,Virginia,51,570
395022,"Richmond, VA",VA,40060,"Richmond, VA",Metropolitan Statistical Area,,,,,Hopewell city,Virginia,51,670
395022,"Richmond, VA",VA,40060,"Richmond, VA",Metropolitan Statistical Area,,,,,Petersburg city,Virginia,51,730
395022,"Richmond, VA",VA,40060,"Richmond, VA",Metropolitan Statistical Area,,,,,Richmond city,Virginia,51,760
394807,"Louisville, KY",KY,31140,"Louisville/Jefferson County, KY-IN",Metropolitan Statistical Area,,,350,"Louisville/Jefferson County--Elizabethtown, KY-IN",Clark County,Indiana,18,19
394807,"Louisville, KY",KY,31140,"Louisville/Jefferson County, KY-IN",Metropolitan Statistical Area,,,350,"Louisville/Jefferson County--Elizabethtown, KY-IN",Floyd County,Indiana,18,43
394807,"Louisville, KY",KY,31140,"Louisville/Jefferson County, KY-IN",Metropolitan Statistical Area,,,350,"Louisville/Jefferson County--Elizabethtown, KY-IN",Harrison County,Indiana,18,61
394807,"Louisville, KY",KY,31140,"Louisville/Jefferson County, KY-IN",Metropolitan Statistical Area,,,350,"Louisville/Jefferson County--Elizabethtown, KY-IN",Washington County,Indiana,18,175
394807,"Louisville, KY",KY,31140,"Louisville/Jefferson County, KY-IN",Metropolitan Statistical Area,,,350,"Louisville/Jefferson County--Elizabethtown, KY-IN",Bullitt County,Kentucky,21,29
394807,"Louisville, KY",KY,31140,"Louisville/Jefferson County, KY-IN",Metropolitan Statistical Area,,,350,"Louisville/Jefferson County--Elizabethtown, KY-IN",Henry County,Kentucky,21,103
394807,"Louisville, KY",KY,31140,"Louisville/Jefferson County, KY-IN",Metropolitan Statistical Area,,,350,"Louisville/Jefferson County--Elizabethtown, KY-IN",Jefferson County,Kentucky,21,111
394807,"Louisville, KY",KY,31140,"Louisville/Jefferson County, KY-IN",Metropolitan Statistical Area,,,350,"Louisville/Jefferson County--Elizabethtown, KY-IN",Meade County,Kentucky,21,163
394807,"Louisville, KY",KY,31140,"Louisville/Jefferson County, KY-IN",Metropolitan Statistical Area,,,350,"Louisville/Jefferson County--Elizabethtown, KY-IN",Nelson County,Kentucky,21,179
394807,"Louisville, KY",KY,31140,"Louisville/Jefferson County, KY-IN",Metropolitan Statistical Area,,,350,"Louisville/Jefferson County--Elizabethtown, KY-IN",Oldham County,Kentucky,21,185
394807,"Louisville, KY",KY,31140,"Louisville/Jefferson County, KY-IN",Metropolitan Statistical Area,,,350,"Louisville/Jefferson County--Elizabethtown, KY-IN",Shelby County,Kentucky,21,211
394807,"Louisville, KY",KY,31140,"Louisville/Jefferson County, KY-IN",Metropolitan Statistical Area,,,350,"Louisville/Jefferson County--Elizabethtown, KY-IN",Spencer County,Kentucky,21,215
394910,"New Orleans, LA",LA,35380,"New Orleans-Metairie, LA",Metropolitan Statistical Area,,,406,"New Orleans-Metairie-Slidell, LA-MS",Jefferson Parish,Louisiana,22,51
394910,"New Orleans, LA",LA,35380,"New Orleans-Metairie, LA",Metropolitan Statistical Area,,,406,"New Orleans-Metairie-Slidell, LA-MS",Orleans Parish,Louisiana,22,71
394910,"New Orleans, LA",LA,35380,"New Orleans-Metairie, LA",Metropolitan Statistical Area,,,406,"New Orleans-Metairie-Slidell, LA-MS",Plaquemines Parish,Louisiana,22,75
394910,"New Orleans, LA",LA,35380,"New Orleans-Metairie, LA",Metropolitan Statistical Area,,,406,"New Orleans-Metairie-Slidell, LA-MS",St. Bernard Parish,Louisiana,22,87
394910,"New Orleans, LA",LA,35380,"New Orleans-Metairie, LA",Metropolitan Statistical Area,,,406,"New Orleans-Metairie-Slidell, LA-MS",St. Charles Parish,Louisiana,22,89
394910,"New Orleans, LA",LA,35380,"New Orleans-Metairie, LA",Metropolitan Statistical Area,,,406,"New Orleans-Metairie-Slidell, LA-MS",St. James Parish,Louisiana,22,93
394910,"New Orleans, LA",LA,35380,"New Orleans-Metairie, LA",Metropolitan Statistical Area,,,406,"New Orleans-Metairie-Slidell, LA-MS",St. John the Baptist Parish,Louisiana,22,95
395053,"Salt Lake City, UT",UT,41620,"Salt Lake City-Murray, UT",Metropolitan Statistical Area,,,482,"Salt Lake City-Provo-Orem, UT-ID",Salt Lake County,Utah,49,35
395053,"Salt Lake City, UT",UT,41620,"Salt Lake City-Murray, UT",Metropolitan Statistical Area,,,482,"Salt Lake City-Provo-Orem, UT-ID",Tooele County,Utah,49,45
394669,"Hartford, CT",CT,25540,"Hartford-West Hartford-East Hartford, CT",Metropolitan Statistical Area,,,405,"New Haven-Hartford-Waterbury, CT",Capitol Planning Region,Connecticut,9,110
394669,"Hartford, CT",CT,25540,"Hartford-West Hartford-East Hartford, CT",Metropolitan Statistical Area,,,405,"New Haven-Hartford-Waterbury, CT",Lower Connecticut River Valley Planning Region,Connecticut,9,130
394425,"Buffalo, NY",NY,15380,"Buffalo-Cheektowaga, NY",Metropolitan Statistical Area,,,160,"Buffalo-Cheektowaga-Olean, NY",Erie County,New York,36,29
394425,"Buffalo, NY",NY,15380,"Buffalo-Cheektowaga, NY",Metropolitan Statistical Area,,,160,"Buffalo-Cheektowaga-Olean, NY",Niagara County,New York,36,63
394388,"Birmingham, AL",AL,13820,"Birmingham, AL",Metropolitan Statistical Area,,,142,"Birmingham-Cullman-Talladega, AL",Bibb County,Alabama,1,7
394388,"Birmingham, AL",AL,13820,"Birmingham, AL",Metropolitan Statistical Area,,,142,"Birmingham-Cullman-Talladega, AL",Blount County,Alabama,1,9
394388,"Birmingham, AL",AL,13820,"Birmingham, AL",Metropolitan Statistical Area,,,142,"Birmingham-Cullman-Talladega, AL",Chilton County,Alabama,1,21
394388,"Birmingham, AL",AL,13820,"Birmingham, AL",Metropolitan Statistical Area,,,142,"Birmingham-Cullman-Talladega, AL",Jefferson County,Alabama,1,73
394388,"Birmingham, AL",AL,13820,"Birmingham, AL",Metropolitan Statistical Area,,,142,"Birmingham-Cullman-Talladega, AL",St. Clair County,Alabama,1,115
394388,"Birmingham, AL",AL,13820,"Birmingham, AL",Metropolitan Statistical Area,,,142,"Birmingham-Cullman-Talladega, AL",Shelby County,Alabama,1,117
394388,"Birmingham, AL",AL,13820,"Birmingham, AL",Metropolitan Statistical Area,,,142,"Birmingham-Cullman-Talladega, AL",Walker County,Alabama,1,127
395031,"Rochester, NY",NY,40380,"Rochester, NY",Metropolitan Statistical Area,,,464,"Rochester-Batavia-Seneca Falls, NY",Livingston County,New York,36,51
395031,"Rochester, NY",NY,40380,"Rochester, NY",Metropolitan Statistical Area,,,464,"Rochester-Batavia-Seneca Falls, NY",Monroe County,New York,36,55
395031,"Rochester, NY",NY,40380,"Rochester, NY",Metropolitan Statistical Area,,,464,"Rochester-Batavia-Seneca Falls, NY",Ontario County,New York,36,69
395031,"Rochester, NY",NY,40380,"Rochester, NY",Metropolitan Statistical Area,,,464,"Rochester-Batavia-Seneca Falls, NY",Orleans County,New York,36,73
395031,"Rochester, NY",NY,40380,"Rochester, NY",Metropolitan Statistical Area,,,464,"Rochester-Batavia-Seneca Falls, NY",Wayne County,New York,36,117
394640,"Grand Rapids, MI",MI,24340,"Grand Rapids-Wyoming-Kentwood, MI",Metropolitan Statistical Area,,,266,"Grand Rapids-Wyoming, MI",Barry County,Michigan,26,15
394640,"Grand Rapids, MI",MI,24340,"Grand Rapids-Wyoming-Kentwood, MI",Metropolitan Statistical Area,,,266,"Grand Rapids-Wyoming, MI",Ionia County,Michigan,26,67
394640,"Grand Rapids, MI",MI,24340,"Grand Rapids-Wyoming-Kentwood, MI",Metropolitan Statistical Area,,,266,"Grand Rapids-Wyoming, MI",Kent County,Michigan,26,81
394640,"Grand Rapids, MI",MI,24340,"Grand Rapids-Wyoming-Kentwood, MI",Metropolitan Statistical Area,,,266,"Grand Rapids-Wyoming, MI",Montcalm County,Michigan,26,117
394640,"Grand Rapids, MI",MI,24340,"Grand Rapids-Wyoming-Kentwood, MI",Metropolitan Statistical Area,,,266,"Grand Rapids-Wyoming, MI",Ottawa County,Michigan,26,139
395167,"Tucson, AZ",AZ,46060,"Tucson, AZ",Metropolitan Statistical Area,,,536,"Tucson-Nogales, AZ",Pima County,Arizona,4,19
753924,"Urban Honolulu, HI",HI,46520,"Urban Honolulu, HI",Metropolitan Statistical Area,,,,,Honolulu County,Hawaii,15,3
395169,"Tulsa, OK",OK,46140,"Tulsa, OK",Metropolitan Statistical Area,,,538,"Tulsa-Bartlesville-Muskogee, OK",Creek County,Oklahoma,40,37
395169,"Tulsa, OK",OK,46140,"Tulsa, OK",Metropolitan Statistical Area,,,538,"Tulsa-Bartlesville-Muskogee, OK",Okmulgee County,Oklahoma,40,111
395169,"Tulsa, OK",OK,46140,"Tulsa, OK",Metropolitan Statistical Area,,,538,"Tulsa-Bartlesville-Muskogee, OK",Osage County,Oklahoma,40,113
395169,"Tulsa, OK",OK,46140,"Tulsa, OK",Metropolitan Statistical Area,,,538,"Tulsa-Bartlesville-Muskogee, OK",Pawnee County,Oklahoma,40,117
395169,"Tulsa, OK",OK,46140,"Tulsa, OK",Metropolitan Statistical Area,,,538,"Tulsa-Bartlesville-Muskogee, OK",Rogers County,Oklahoma,40,131
395169,"Tulsa, OK",OK,46140,"Tulsa, OK",Metropolitan Statistical Area,,,538,"Tulsa-Bartlesville-Muskogee, OK",Tulsa County,Oklahoma,40,143
395169,"Tulsa, OK",OK,46140,"Tulsa, OK",Metropolitan Statistical Area,,,538,"Tulsa-Bartlesville-Muskogee, OK",Wagoner County,Oklahoma,40,145
394619,"Fresno, CA",CA,23420,"Fresno, CA",Metropolitan Statistical Area,,,260,"Fresno-Hanford-Corcoran, CA",Fresno County,California,6,19
394619,"Fresno, CA",CA,23420,"Fresno, CA",Metropolitan Statistical Area,,,260,"Fresno-Hanford-Corcoran, CA",Madera County,California,6,39
395238,"Worcester, MA",MA,49340,"Worcester, MA",Metropolitan Statistical Area,,,148,"Boston-Worcester-Providence, MA-RI-NH",Worcester County,Massachusetts,25,27
394938,"Omaha, NE",NE,36540,"Omaha, NE-IA",Metropolitan Statistical Area,,,420,"Omaha-Fremont, NE-IA",Harrison County,Iowa,19,85
394938,"Omaha, NE",NE,36540,"Omaha, NE-IA",Metropolitan Statistical Area,,,420,"Omaha-Fremont, NE-IA",Mills County,Iowa,19,129
394938,"Omaha, NE",NE,36540,"Omaha, NE-IA",Metropolitan Statistical Area,,,420,"Omaha-Fremont, NE-IA",Pottawattamie County,Iowa,19,155
394938,"Omaha, NE",NE,36540,"Omaha, NE-IA",Metropolitan Statistical Area,,,420,"Omaha-Fremont, NE-IA",Cass County,Nebraska,31,25
394938,"Omaha, NE",NE,36540,"Omaha, NE-IA",Metropolitan Statistical Area,,,420,"Omaha-Fremont, NE-IA",Douglas County,Nebraska,31,55
394938,"Omaha, NE",NE,36540,"Omaha, NE-IA",Metropolitan Statistical Area,,,420,"Omaha-Fremont, NE-IA",Sarpy County,Nebraska,31,153
394938,"Omaha, NE",NE,36540,"Omaha, NE-IA",Metropolitan Statistical Area,,,420,"Omaha-Fremont, NE-IA",Saunders County,Nebraska,31,155
394938,"Omaha, NE",NE,36540,"Omaha, NE-IA",Metropolitan Statistical Area,,,420,"Omaha-Fremont, NE-IA",Washington County,Nebraska,31,177
394415,"Bridgeport, CT",CT,14860,"Bridgeport-Stamford-Danbury, CT",Metropolitan Statistical Area,,,408,"New York-Newark, NY-NJ-CT-PA",Greater Bridgeport Planning Region,Connecticut,9,120
394415,"Bridgeport, CT",CT,14860,"Bridgeport-Stamford-Danbury, CT",Metropolitan Statistical Area,,,408,"New York-Newark, NY-NJ-CT-PA",Western Connecticut Planning Region,Connecticut,9,190
394653,"Greenville, SC",SC,24860,"Greenville-Anderson-Greer, SC",Metropolitan Statistical Area,,,273,"Greenville-Spartanburg-Anderson, SC",Anderson County,South Carolina,45,7
394653,"Greenville, SC",SC,24860,"Greenville-Anderson-Greer, SC",Metropolitan Statistical Area,,,273,"Greenville-Spartanburg-Anderson, SC",Greenville County,South Carolina,45,45
394653,"Greenville, SC",SC,24860,"Greenville-Anderson-Greer, SC",Metropolitan Statistical Area,,,273,"Greenville-Spartanburg-Anderson, SC",Laurens County,South Carolina,45,59
394653,"Greenville, SC",SC,24860,"Greenville-Anderson-Greer, SC",Metropolitan Statistical Area,,,273,"Greenville-Spartanburg-Anderson, SC",Pickens County,South Carolina,45,77
394312,"Albuquerque, NM",NM,10740,"Albuquerque, NM",Metropolitan Statistical Area,,,105,"Albuquerque-Santa Fe-Los Alamos, NM",Bernalillo County,New Mexico,35,1
394312,"Albuquerque, NM",NM,10740,"Albuquerque, NM",Metropolitan Statistical Area,,,105,"Albuquerque-Santa Fe-Los Alamos, NM",Sandoval County,New Mexico,35,43
394312,"Albuquerque, NM",NM,10740,"Albuquerque, NM",Metropolitan Statistical Area,,,105,"Albuquerque-Santa Fe-Los Alamos, NM",Torrance County,New Mexico,35,57
394312,"Albuquerque, NM",NM,10740,"Albuquerque, NM",Metropolitan Statistical Area,,,105,"Albuquerque-Santa Fe-Los Alamos, NM",Valencia County,New Mexico,35,61
394357,"Bakersfield, CA",CA,12540,"Bakersfield-Delano, CA",Metropolitan Statistical Area,,,,,Kern County,California,6,29
394308,"Albany, NY",NY,10580,"Albany-Schenectady-Troy, NY",Metropolitan Statistical Area,,,104,"Albany-Schenectady, NY",Albany County,New York,36,1
394308,"Albany, NY",NY,10580,"Albany-Schenectady-Troy, NY",Metropolitan Statistical Area,,,104,"Albany-Schenectady, NY",Rensselaer County,New York,36,83
394308,"Albany, NY",NY,10580,"Albany-Schenectady-Troy, NY",Metropolitan Statistical Area,,,104,"Albany-Schenectady, NY",Saratoga County,New York,36,91
394308,"Albany, NY",NY,10580,"Albany-Schenectady-Troy, NY",Metropolitan Statistical Area,,,104,"Albany-Schenectady, NY",Schenectady County,New York,36,93
394308,"Albany, NY",NY,10580,"Albany-Schenectady-Troy, NY",Metropolitan Statistical Area,,,104,"Albany-Schenectady, NY",Schoharie County,New York,36,95
394753,"Knoxville, TN",TN,28940,"Knoxville, TN",Metropolitan Statistical Area,,,315,"Knoxville-Morristown-Sevierville, TN",Anderson County,Tennessee,47,1
394753,"Knoxville, TN",TN,28940,"Knoxville, TN",Metropolitan Statistical Area,,,315,"Knoxville-Morristown-Sevierville, TN",Blount County,Tennessee,47,9
394753,"Knoxville, TN",TN,28940,"Knoxville, TN",Metropolitan Statistical Area,,,315,"Knoxville-Morristown-Sevierville, TN",Campbell County,Tennessee,47,13
394753,"Knoxville, TN",TN,28940,"Knoxville, TN",Metropolitan Statistical Area,,,315,"Knoxville-Morristown-Sevierville, TN",Grainger County,Tennessee,47,57
394753,"Knoxville, TN",TN,28940,"Knoxville, TN",Metropolitan Statistical Area,,,315,"Knoxville-Morristown-Sevierville, TN",Knox County,Tennessee,47,93
394753,"Knoxville, TN",TN,28940,"Knoxville, TN",Metropolitan Statistical Area,,,315,"Knoxville-Morristown-Sevierville, TN",Loudon County,Tennessee,47,105
394753,"Knoxville, TN",TN,28940,"Knoxville, TN",Metropolitan Statistical Area,,,315,"Knoxville-Morristown-Sevierville, TN",Morgan County,Tennessee,47,129
394753,"Knoxville, TN",TN,28940,"Knoxville, TN",Metropolitan Statistical Area,,,315,"Knoxville-Morristown-Sevierville, TN",Roane County,Tennessee,47,145
394753,"Knoxville, TN",TN,28940,"Knoxville, TN",Metropolitan Statistical Area,,,315,"Knoxville-Morristown-Sevierville, TN",Union County,Tennessee,47,173
394367,"Baton Rouge, LA",LA,12940,"Baton Rouge, LA",Metropolitan Statistical Area,,,132,"Baton Rouge-Hammond, LA",Ascension Parish,Louisiana,22,5
394367,"Baton Rouge, LA",LA,12940,"Baton Rouge, LA",Metropolitan Statistical Area,,,132,"Baton Rouge-Hammond, LA",Assumption Parish,Louisiana,22,7
394367,"Baton Rouge, LA",LA,12940,"Baton Rouge, LA",Metropolitan Statistical Area,,,132,"Baton Rouge-Hammond, LA",East Baton Rouge Parish,Louisiana,22,33
394367,"Baton Rouge, LA",LA,12940,"Baton Rouge, LA",Metropolitan Statistical Area,,,132,"Baton Rouge-Hammond, LA",East Feliciana Parish,Louisiana,22,37
394367,"Baton Rouge, LA",LA,12940,"Baton Rouge, LA",Metropolitan Statistical Area,,,132,"Baton Rouge-Hammond, LA",Iberville Parish,Louisiana,22,47
394367,"Baton Rouge, LA",LA,12940,"Baton Rouge, LA",Metropolitan Statistical Area,,,132,"Baton Rouge-Hammond, LA",Livingston Parish,Louisiana,22,63
394367,"Baton Rouge, LA",LA,12940,"Baton Rouge, LA",Metropolitan Statistical Area,,,132,"Baton Rouge-Hammond, LA",Pointe Coupee Parish,Louisiana,22,77
394367,"Baton Rouge, LA",LA,12940,"Baton Rouge, LA",Metropolitan Statistical Area,,,132,"Baton Rouge-Hammond, LA",St. Helena Parish,Louisiana,22,91
394367,"Baton Rouge, LA",LA,12940,"Baton Rouge, LA",Metropolitan Statistical Area,,,132,"Baton Rouge-Hammond, LA",West Baton Rouge Parish,Louisiana,22,121
394367,"Baton Rouge, LA",LA,12940,"Baton Rouge, LA",Metropolitan Statistical Area,,,132,"Baton Rouge-Hammond, LA",West Feliciana Parish,Louisiana,22,125
394843,"McAllen, TX",TX,32580,"McAllen-Edinburg-Mission, TX",Metropolitan Statistical Area,,,365,"McAllen-Edinburg, TX",Hidalgo County,Texas,48,215
394908,"New Haven, CT",CT,35300,"New Haven, CT",Metropolitan Statistical Area,,,405,"New Haven-Hartford-Waterbury, CT",South Central Connecticut Planning Region,Connecticut,9,170
394561,"El Paso, TX",TX,21340,"El Paso, TX",Metropolitan Statistical Area,,,238,"El Paso-Las Cruces, TX-NM",El Paso County,Texas,48,141
394561,"El Paso, TX",TX,21340,"El Paso, TX",Metropolitan Statistical Area,,,238,"El Paso-Las Cruces, TX-NM",Hudspeth County,Texas,48,229
394318,"Allentown, PA",PA,10900,"Allentown-Bethlehem-Easton, PA-NJ",Metropolitan Statistical Area,,,106,"Allentown-Bethlehem-East Stroudsburg, PA-NJ",Warren County,New Jersey,34,41
394318,"Allentown, PA",PA,10900,"Allentown-Bethlehem-Easton, PA-NJ",Metropolitan Statistical Area,,,106,"Allentown-Bethlehem-East Stroudsburg, PA-NJ",Carbon County,Pennsylvania,42,25
394318,"Allentown, PA",PA,10900,"Allentown-Bethlehem-Easton, PA-NJ",Metropolitan Statistical Area,,,106,"Allentown-Bethlehem-East Stroudsburg, PA-NJ",Lehigh County,Pennsylvania,42,77
394318,"Allentown, PA",PA,10900,"Allentown-Bethlehem-Easton, PA-NJ",Metropolitan Statistical Area,,,106,"Allentown-Bethlehem-East Stroudsburg, PA-NJ",Northampton County,Pennsylvania,42,95
394952,"Oxnard, CA",CA,37100,"Oxnard-Thousand Oaks-Ventura, CA",Metropolitan Statistical Area,,,348,"Los Angeles-Long Beach, CA",Ventura County,California,6,111
394486,"Columbia, SC",SC,17900,"Columbia, SC",Metropolitan Statistical Area,,,192,"Columbia-Sumter-Orangeburg, SC",Calhoun County,South Carolina,45,17
394486,"Columbia, SC",SC,17900,"Columbia, SC",Metropolitan Statistical Area,,,192,"Columbia-Sumter-Orangeburg, SC",Fairfield County,South Carolina,45,39
394486,"Columbia, SC",SC,17900,"Columbia, SC",Metropolitan Statistical Area,,,192,"Columbia-Sumter-Orangeburg, SC",Kershaw County,South Carolina,45,55
394486,"Columbia, SC",SC,17900,"Columbia, SC",Metropolitan Statistical Area,,,192,"Columbia-Sumter-Orangeburg, SC",Lexington County,South Carolina,45,63
394486,"Columbia, SC",SC,17900,"Columbia, SC",Metropolitan Statistical Area,,,192,"Columbia-Sumter-Orangeburg, SC",Richland County,South Carolina,45,79
394486,"Columbia, SC",SC,17900,"Columbia, SC",Metropolitan Statistical Area,,,192,"Columbia-Sumter-Orangeburg, SC",Saluda County,South Carolina,45,81
753906,"North Port, FL",FL,35840,"North Port-Bradenton-Sarasota, FL",Metropolitan Statistical Area,,,412,"North Port-Bradenton, FL",Manatee County,Florida,12,81
753906,"North Port, FL",FL,35840,"North Port-Bradenton-Sarasota, FL",Metropolitan Statistical Area,,,412,"North Port-Bradenton, FL",Sarasota County,Florida,12,115
394457,"Charleston, SC",SC,16700,"Charleston-North Charleston, SC",Metropolitan Statistical Area,,,,,Berkeley County,South Carolina,45,15
394457,"Charleston, SC",SC,16700,"Charleston-North Charleston, SC",Metropolitan Statistical Area,,,,,Charleston County,South Carolina,45,19
394457,"Charleston, SC",SC,16700,"Charleston-North Charleston, SC",Metropolitan Statistical Area,,,,,Dorchester County,South Carolina,45,35
394648,"Greensboro, NC",NC,24660,"Greensboro-High Point, NC",Metropolitan Statistical Area,,,268,"Greensboro--Winston-Salem--High Point, NC",Guilford County,North Carolina,37,81
394648,"Greensboro, NC",NC,24660,"Greensboro-High Point, NC",Metropolitan Statistical Area,,,268,"Greensboro--Winston-Salem--High Point, NC",Randolph County,North Carolina,37,151
394648,"Greensboro, NC",NC,24660,"Greensboro-High Point, NC",Metropolitan Statistical Area,,,268,"Greensboro--Winston-Salem--High Point, NC",Rockingham County,North Carolina,37,157
395134,"Stockton, CA",CA,44700,"Stockton-Lodi, CA",Metropolitan Statistical Area,,,488,"San Jose-San Francisco-Oakland, CA",San Joaquin County,California,6,77
394440,"Cape Coral, FL",FL,15980,"Cape Coral-Fort Myers, FL",Metropolitan Statistical Area,,,163,"Cape Coral-Fort Myers-Naples, FL",Lee County,Florida,12,71
394399,"Boise City, ID",ID,14260,"Boise City, ID",Metropolitan Statistical Area,,,147,"Boise City-Mountain Home-Ontario, ID-OR",Ada County,Idaho,16,1
394399,"Boise City, ID",ID,14260,"Boise City, ID",Metropolitan Statistical Area,,,147,"Boise City-Mountain Home-Ontario, ID-OR",Boise County,Idaho,16,15
394399,"Boise City, ID",ID,14260,"Boise City, ID",Metropolitan Statistical Area,,,147,"Boise City-Mountain Home-Ontario, ID-OR",Canyon County,Idaho,16,27
394399,"Boise City, ID",ID,14260,"Boise City, ID",Metropolitan Statistical Area,,,147,"Boise City-Mountain Home-Ontario, ID-OR",Gem County,Idaho,16,45
394399,"Boise City, ID",ID,14260,"Boise City, ID",Metropolitan Statistical Area,,,147,"Boise City-Mountain Home-Ontario, ID-OR",Owyhee County,Idaho,16,73
394484,"Colorado Springs, CO",CO,17820,"Colorado Springs, CO",Metropolitan Statistical Area,,,,,El Paso County,Colorado,8,41
394484,"Colorado Springs, CO",CO,17820,"Colorado Springs, CO",Metropolitan Statistical Area,,,,,Teller County,Colorado,8,119
